normexam.p;schgend.mixed;schgend.boys;schgend.girls;schavg.p;vr.bottom.25.;vr.mid.50.;vr.top.25.;standLRT.p;sex.F;sex.M;type.Mxd;type.Sngl
3001;-0.492781;1;0;0;-0.139923;0;1;0;-2.025787;0;1;1;0
3002;0.4026692;1;0;0;-0.139923;0;1;0;0.8670142;0;1;1;0
3003;0.8219882;1;0;0;-0.139923;0;1;0;0.7017112;0;1;1;0
3004;-0.197611;1;0;0;-0.139923;0;1;0;1.3629222;0;1;1;0
3005;-0.129085;1;0;0;-0.139923;0;1;0;-0.868667;0;1;1;0
3006;1.7348992;1;0;0;-0.139923;0;1;0;1.1149682;0;1;1;0
3007;0.5443412;1;0;0;-0.139923;0;1;0;1.6108772;0;1;1;0
3008;-0.338842;1;0;0;-0.139923;0;1;0;0.4537562;0;1;1;0
3009;-0.939378;1;0;0;-0.139923;0;1;0;-0.620713;0;1;1;0
3010;-0.197611;1;0;0;-0.139923;0;1;0;-0.45541;0;1;1;0
3011;-1.438662;1;0;0;-0.139923;0;1;0;0.3711052;0;1;1;0
3012;-0.623051;1;0;0;-0.139923;0;1;0;0.5364082;0;1;1;0
3013;-0.555112;1;0;0;-0.139923;0;1;0;-0.620713;0;1;1;0
3014;-0.062088;1;0;0;-0.139923;0;1;0;0.9496652;0;1;1;0
3015;-0.699505;1;0;0;-0.139923;0;1;0;-0.207455;0;1;1;0
3016;-0.129085;1;0;0;-0.139923;0;1;0;-0.45541;0;1;1;0
3017;0.6787592;1;0;0;-0.139923;0;1;0;1.0323172;0;1;1;0
3018;0.0043222;1;0;0;-0.139923;0;1;0;0.3711052;0;1;1;0
3019;-2.108644;1;0;0;-0.139923;0;1;0;-1.199273;0;1;1;0
3020;-0.939378;1;0;0;-0.139923;0;1;0;-0.042152;0;1;1;0
3021;-0.129085;1;0;0;-0.139923;0;1;0;0.6190592;0;1;1;0
3022;0.3280722;1;0;0;-0.139923;0;1;0;-0.620713;0;1;1;0
3023;0.9675862;1;0;0;-0.139923;0;1;0;1.0323172;0;1;1;0
3024;-0.623051;1;0;0;-0.139923;0;1;0;-0.951318;0;1;1;0
3025;0.8219882;1;0;0;-0.139923;0;1;0;0.0404992;0;1;1;0
3026;1.3747412;1;0;0;-0.139923;0;1;0;0.4537562;0;1;1;0
3027;-1.962075;1;0;0;-0.139923;0;1;0;-0.868667;0;1;1;0
3028;0.3280722;1;0;0;-0.139923;0;1;0;-0.703364;0;1;1;0
3029;1.2405332;1;0;0;-0.139923;0;1;0;1.9414832;0;1;1;0
3030;-1.962075;1;0;0;-0.139923;0;1;0;-1.695182;0;1;1;0
3031;-0.555112;1;0;0;-0.139923;0;1;0;0.4537562;0;1;1;0
3032;-0.699505;1;0;0;-0.139923;0;1;0;-0.538061;0;1;1;0
3033;-0.338842;1;0;0;-0.139923;0;1;0;0.0404992;0;1;1;0
3034;0.8219882;1;0;0;-0.139923;0;1;0;0.1231502;0;1;1;0
3035;-0.492781;1;0;0;-0.139923;0;1;0;0.0404992;0;1;1;0
3036;1.0396082;1;0;0;-0.139923;0;1;0;-0.042152;0;1;1;0
3037;0.0735362;1;0;0;-0.139923;0;1;0;-0.45541;0;1;1;0
3038;-1.438662;1;0;0;-0.139923;0;1;0;-0.703364;0;1;1;0
3039;1.2405332;1;0;0;-0.139923;0;1;0;-1.03397;0;1;1;0
3040;0.9675862;1;0;0;-0.139923;0;1;0;0.2058022;0;1;1;0
3041;-1.029067;1;0;0;-0.139923;0;1;0;-0.538061;0;1;1;0
3042;1.0396082;1;0;0;-0.139923;0;1;0;-0.042152;0;1;1;0
3043;-1.118624;1;0;0;-0.139923;0;1;0;-0.538061;0;1;1;0
3044;1.6618062;1;0;0;-0.139923;0;1;0;1.4455742;0;1;1;0
3045;0.4026692;1;0;0;-0.139923;0;1;0;-0.45541;0;1;1;0
3046;0.6787592;1;0;0;-0.139923;0;1;0;-0.124804;0;1;1;0
3047;0.8219882;1;0;0;-0.139923;0;1;0;0.4537562;0;1;1;0
3048;0.4781942;1;0;0;-0.139923;0;1;0;0.7843622;0;1;1;0
3049;-0.492781;1;0;0;-0.139923;0;1;0;0.1231502;0;1;1;0
3050;1.0396082;1;0;0;-0.139923;0;1;0;0.2058022;0;1;1;0
3051;-0.776109;1;0;0;-0.139923;0;1;0;-0.620713;0;1;1;0
3052;-0.623051;1;0;0;-0.139923;0;1;0;-0.042152;0;1;1;0
3053;-0.623051;1;0;0;-0.139923;0;1;0;-0.042152;0;1;1;0
3054;-1.962075;1;0;0;-0.139923;0;1;0;-0.290107;0;1;1;0
3055;-0.699505;0;0;1;-0.414084;1;0;0;-0.372758;1;0;0;1
3056;-0.129085;0;0;1;-0.414084;1;0;0;-0.45541;1;0;0;1
3057;0.6787592;0;0;1;-0.001192;0;1;0;0.5364082;1;0;0;1
3058;-0.419801;0;0;1;-0.001192;0;1;0;-1.281924;1;0;0;1
3059;0.4026692;0;0;1;-0.001192;0;1;0;0.1231502;1;0;0;1
3060;1.1758492;0;0;1;-0.001192;0;1;0;0.7843622;1;0;0;1
3061;0.6787592;0;0;1;-0.001192;0;1;0;0.7017112;1;0;0;1
3062;-0.419801;0;0;1;-0.001192;0;1;0;0.9496652;1;0;0;1
3063;1.4395322;0;0;1;-0.001192;0;1;0;0.7843622;1;0;0;1
3064;0.4026692;0;0;1;-0.001192;0;1;0;-0.290107;1;0;0;1
3065;-1.118624;0;0;1;-0.001192;0;1;0;0.3711052;1;0;0;1
3066;-0.699505;0;0;1;-0.001192;0;1;0;0.6190592;1;0;0;1
3067;1.1758492;0;0;1;-0.001192;0;1;0;0.6190592;1;0;0;1
3068;0.1941492;0;0;1;-0.001192;0;1;0;0.1231502;1;0;0;1
3069;-0.062088;0;0;1;-0.001192;0;1;0;0.6190592;1;0;0;1
3070;-0.939378;0;0;1;-0.001192;0;1;0;-0.124804;1;0;0;1
3071;0.9675862;0;0;1;-0.001192;0;1;0;0.7843622;1;0;0;1
3072;-0.939378;0;0;1;-0.001192;0;1;0;-1.199273;1;0;0;1
3073;-0.555112;0;0;1;-0.001192;0;1;0;0.2058022;1;0;0;1
3074;0.0735362;0;0;1;-0.001192;0;1;0;0.3711052;1;0;0;1
3075;1.1758492;0;0;1;-0.001192;0;1;0;0.1231502;1;0;0;1
3076;-0.062088;0;0;1;-0.001192;0;1;0;0.8670142;1;0;0;1
3077;-0.265159;0;0;1;-0.001192;0;1;0;0.0404992;1;0;0;1
3078;0.8219882;0;0;1;-0.001192;0;1;0;0.1231502;1;0;0;1
3079;-0.85267;0;0;1;-0.001192;0;1;0;-1.364576;1;0;0;1
3080;-0.129085;0;0;1;-0.001192;0;1;0;-0.042152;1;0;0;1
3081;0.0043222;0;0;1;-0.001192;0;1;0;-0.868667;1;0;0;1
3082;-1.335315;0;0;1;-0.001192;0;1;0;0.3711052;1;0;0;1
3083;0.5443412;0;0;1;-0.001192;0;1;0;0.1231502;1;0;0;1
3084;-0.265159;0;0;1;-0.001192;0;1;0;0.1231502;1;0;0;1
3085;-0.197611;0;0;1;-0.001192;0;1;0;-0.042152;1;0;0;1
3086;0.0043222;0;0;1;-0.001192;0;1;0;-0.45541;1;0;0;1
3087;-1.219486;0;0;1;-0.001192;0;1;0;-0.207455;1;0;0;1
3088;0.6107292;0;0;1;-0.001192;0;1;0;-0.538061;1;0;0;1
3089;1.4395322;0;0;1;-0.001192;0;1;0;1.1976192;1;0;0;1
3090;-0.265159;0;0;1;-0.001192;0;1;0;-0.786016;1;0;0;1
3091;-1.526653;0;0;1;-0.001192;0;1;0;0.2884532;1;0;0;1
3092;0.8219882;0;0;1;-0.001192;0;1;0;0.9496652;1;0;0;1
3093;0.2613242;0;0;1;-0.001192;0;1;0;0.3711052;1;0;0;1
3094;0.7472282;0;0;1;-0.001192;0;1;0;0.7017112;1;0;0;1
3095;-0.623051;0;0;1;-0.001192;0;1;0;-0.620713;1;0;0;1
3096;0.2613242;0;0;1;-0.001192;0;1;0;0.2058022;1;0;0;1
3097;-1.836687;0;0;1;-0.001192;0;1;0;-1.860484;1;0;0;1
3098;0.0735362;0;0;1;-0.001192;0;1;0;0.0404992;1;0;0;1
3099;-0.197611;0;0;1;-0.001192;0;1;0;1.4455742;1;0;0;1
3100;-0.062088;0;0;1;-0.001192;0;1;0;-0.951318;1;0;0;1
3101;-0.555112;0;0;1;-0.001192;0;1;0;0.3711052;1;0;0;1
3102;-0.338842;0;0;1;-0.001192;0;1;0;-0.951318;1;0;0;1
3103;0.6107292;0;0;1;-0.001192;0;1;0;-1.777833;1;0;0;1
3104;-0.419801;0;0;1;-0.001192;0;1;0;0.5364082;1;0;0;1
3105;0.5443412;0;0;1;-0.001192;0;1;0;0.2884532;1;0;0;1
3106;-1.118624;0;0;1;-0.001192;0;1;0;-1.860484;1;0;0;1
3107;0.4781942;0;0;1;-0.001192;0;1;0;-1.199273;1;0;0;1
3108;0.4781942;0;0;1;-0.001192;0;1;0;1.2802712;1;0;0;1
3109;0.8965662;0;0;1;-0.001192;0;1;0;0.7017112;1;0;0;1
3110;0.1340672;0;0;1;-0.001192;0;1;0;1.6935282;1;0;0;1
3111;0.6107292;0;0;1;-0.001192;0;1;0;-0.703364;1;0;0;1
3112;1.1758492;0;0;1;-0.001192;0;1;0;0.9496652;1;0;0;1
3113;0.5443412;0;0;1;-0.001192;0;1;0;0.4537562;1;0;0;1
3114;0.1941492;0;0;1;-0.001192;0;1;0;1.3629222;1;0;0;1
3115;-2.108644;0;0;1;-0.001192;0;1;0;-0.538061;1;0;0;1
3116;1.6618062;0;0;1;-0.001192;0;1;0;1.6935282;1;0;0;1
3117;-0.939378;0;0;1;-0.001192;0;1;0;-0.042152;1;0;0;1
3118;0.0735362;0;0;1;-0.001192;0;1;0;0.5364082;1;0;0;1
3119;-1.029067;0;0;1;-0.001192;0;1;0;-0.620713;1;0;0;1
3120;0.4026692;0;0;1;-0.001192;0;1;0;0.5364082;1;0;0;1
3121;-1.438662;0;0;1;-0.001192;0;1;0;0.1231502;1;0;0;1
3122;-0.623051;0;0;1;-0.001192;0;1;0;-1.695182;1;0;0;1
3123;0.0735362;0;0;1;-0.001192;0;1;0;-0.372758;1;0;0;1
3124;-0.492781;0;0;1;-0.001192;0;1;0;-1.61253;1;0;0;1
3125;-0.062088;0;0;1;-0.001192;0;1;0;0.3711052;1;0;0;1
3126;0.4026692;0;0;1;-0.001192;0;1;0;-0.868667;1;0;0;1
3127;1.0396082;0;0;1;-0.001192;0;1;0;1.3629222;1;0;0;1
3128;0.6107292;0;0;1;-0.001192;0;1;0;1.1149682;1;0;0;1
3129;-0.062088;0;0;1;-0.001192;0;1;0;-0.042152;1;0;0;1
3130;0.1941492;0;0;1;-0.001192;0;1;0;0.3711052;1;0;0;1
3131;0.5443412;0;0;1;-0.001192;0;1;0;0.0404992;1;0;0;1
3132;0.1941492;0;0;1;-0.001192;0;1;0;0.3711052;1;0;0;1
3133;-0.419801;0;0;1;-0.001192;0;1;0;0.4537562;1;0;0;1
3134;0.5443412;0;0;1;-0.001192;0;1;0;0.7843622;1;0;0;1
3135;0.8219882;0;0;1;-0.001192;0;1;0;0.7843622;1;0;0;1
3136;-0.419801;0;0;1;-0.001192;0;1;0;-1.116621;1;0;0;1
3137;-0.197611;0;0;1;-0.001192;0;1;0;-0.703364;1;0;0;1
3138;0.0043222;0;0;1;-0.001192;0;1;0;0.6190592;1;0;0;1
3139;0.2613242;0;0;1;-0.001192;0;1;0;-0.786016;1;0;0;1
3140;0.4026692;0;0;1;-0.001192;0;1;0;-0.372758;1;0;0;1
3141;-0.699505;0;0;1;-0.001192;0;1;0;-0.951318;1;0;0;1
3142;-1.335315;0;0;1;-0.001192;0;1;0;-2.439045;1;0;0;1
3143;1.8138272;0;0;1;-0.001192;0;1;0;1.8588312;1;0;0;1
3144;-0.939378;0;0;1;-0.001192;0;1;0;-0.951318;1;0;0;1
3145;-0.062088;0;0;1;-0.001192;0;1;0;-0.703364;1;0;0;1
3146;1.4395322;0;0;1;-0.001192;0;1;0;1.5282252;1;0;0;1
3147;0.7472282;0;0;1;-0.001192;0;1;0;-0.620713;1;0;0;1
3148;0.4026692;0;0;1;-0.001192;0;1;0;-0.372758;1;0;0;1
3149;1.1094382;0;0;1;-0.001192;0;1;0;0.9496652;1;0;0;1
3150;-1.029067;0;0;1;-0.001192;0;1;0;-0.951318;1;0;0;1
3151;0.4026692;0;0;1;-0.001192;0;1;0;-1.116621;1;0;0;1
3152;0.8219882;0;0;1;-0.001192;0;1;0;0.9496652;1;0;0;1
3153;0.0735362;0;0;1;-0.001192;0;1;0;0.7017112;1;0;0;1
3154;0.1941492;0;0;1;-0.001192;0;1;0;0.5364082;1;0;0;1
3155;-0.338842;0;0;1;-0.001192;0;1;0;-1.364576;1;0;0;1
3156;-0.699505;0;0;1;-0.001192;0;1;0;-0.45541;1;0;0;1
3157;-0.197611;0;0;1;-0.001192;0;1;0;-0.45541;1;0;0;1
3158;0.1941492;0;0;1;-0.001192;0;1;0;0.2884532;1;0;0;1
3159;0.0043222;0;0;1;-0.001192;0;1;0;-0.703364;1;0;0;1
3160;0.8219882;0;0;1;-0.001192;0;1;0;0.2058022;1;0;0;1
3161;-0.776109;0;0;1;-0.001192;0;1;0;-0.868667;1;0;0;1
3162;0.7472282;0;0;1;-0.001192;0;1;0;1.1149682;1;0;0;1
3163;0.5443412;0;0;1;-0.001192;0;1;0;-0.042152;1;0;0;1
3164;1.3101422;0;0;1;-0.001192;0;1;0;1.1976192;1;0;0;1
3165;-0.492781;0;0;1;-0.001192;0;1;0;-0.124804;1;0;0;1
3166;0.6107292;0;0;1;-0.001192;0;1;0;-0.538061;1;0;0;1
3167;-0.623051;0;0;1;-0.001192;0;1;0;-0.124804;1;0;0;1
3168;-0.265159;0;0;1;-0.001192;0;1;0;-1.281924;1;0;0;1
3169;-1.118624;0;0;1;-0.001192;0;1;0;-0.868667;1;0;0;1
3170;-1.118624;1;0;0;0.0065332;0;1;0;-0.868667;1;0;1;0
3171;-1.118624;1;0;0;0.0065332;0;1;0;-0.290107;0;1;1;0
3172;0.0735362;1;0;0;0.0065332;0;1;0;1.1976192;0;1;1;0
3173;1.0396082;1;0;0;0.0065332;0;1;0;1.2802712;1;0;1;0
3174;-0.555112;1;0;0;0.0065332;0;1;0;0.2884532;1;0;1;0
3175;0.1941492;1;0;0;0.0065332;0;1;0;1.6108772;0;1;1;0
3176;1.2405332;1;0;0;0.0065332;0;1;0;1.1149682;0;1;1;0
3177;-0.062088;1;0;0;0.0065332;0;1;0;0.6190592;1;0;1;0
3178;0.0043222;1;0;0;0.0065332;0;1;0;1.2802712;1;0;1;0
3179;-1.438662;1;0;0;0.0065332;0;1;0;-1.943136;0;1;1;0
3180;-1.723882;1;0;0;0.0065332;0;1;0;-2.273742;1;0;1;0
3181;-0.623051;1;0;0;0.0065332;0;1;0;-0.45541;1;0;1;0
3182;0.4781942;1;0;0;0.0065332;0;1;0;0.7843622;1;0;1;0
3183;-0.338842;1;0;0;0.0065332;0;1;0;0.7843622;1;0;1;0
3184;0.4026692;1;0;0;0.0065332;0;1;0;0.7843622;0;1;1;0
3185;-0.939378;1;0;0;0.0065332;0;1;0;-1.860484;0;1;1;0
3186;-0.197611;1;0;0;0.0065332;0;1;0;0.4537562;1;0;1;0
3187;-1.62373;1;0;0;0.0065332;0;1;0;-0.868667;1;0;1;0
3188;-0.265159;1;0;0;0.0065332;0;1;0;-0.290107;0;1;1;0
3189;1.3101422;1;0;0;0.0065332;0;1;0;1.0323172;0;1;1;0
3190;-0.699505;1;0;0;0.0065332;0;1;0;1.1149682;1;0;1;0
3191;0.8219882;1;0;0;0.0065332;0;1;0;1.5282252;1;0;1;0
3192;0.7472282;1;0;0;0.0065332;0;1;0;0.3711052;0;1;1;0
3193;-1.335315;1;0;0;0.0065332;0;1;0;0.2058022;0;1;1;0
3194;-1.118624;1;0;0;0.0065332;0;1;0;-0.538061;1;0;1;0
3195;0.1941492;1;0;0;0.0065332;0;1;0;1.0323172;1;0;1;0
3196;-1.118624;1;0;0;0.0065332;0;1;0;-0.703364;0;1;1;0
3197;-0.492781;1;0;0;0.0065332;0;1;0;-0.45541;1;0;1;0
3198;0.8219882;1;0;0;0.0065332;0;1;0;1.1976192;0;1;1;0
3199;-0.129085;1;0;0;0.0065332;0;1;0;-0.538061;0;1;1;0
3200;0.2613242;1;0;0;0.0065332;0;1;0;1.7761802;0;1;1;0
3201;-1.62373;1;0;0;0.0065332;0;1;0;-2.025787;0;1;1;0
3202;0.6107292;1;0;0;0.0065332;0;1;0;-0.868667;1;0;1;0
3203;0.9675862;1;0;0;0.0065332;0;1;0;1.1976192;1;0;1;0
3204;0.9675862;1;0;0;0.0065332;0;1;0;0.2058022;0;1;1;0
3205;-0.85267;1;0;0;0.0065332;0;1;0;-0.703364;0;1;1;0
3206;0.1941492;1;0;0;0.0065332;0;1;0;-0.45541;1;0;1;0
3207;-2.291731;1;0;0;0.0065332;0;1;0;-0.868667;0;1;1;0
3208;0.7472282;1;0;0;0.0065332;0;1;0;-0.290107;0;1;1;0
3209;-1.62373;1;0;0;0.0065332;0;1;0;-0.951318;0;1;1;0
3210;-3.059543;1;0;0;0.0065332;0;1;0;-1.116621;0;1;1;0
3211;0.1340672;1;0;0;0.0065332;0;1;0;0.3711052;0;1;1;0
3212;0.8965662;1;0;0;0.0065332;0;1;0;1.6108772;1;0;1;0
3213;1.1758492;1;0;0;0.0065332;0;1;0;0.8670142;0;1;1;0
3214;-1.029067;1;0;0;0.0065332;0;1;0;-0.207455;0;1;1;0
3215;-0.338842;1;0;0;0.0065332;0;1;0;-0.207455;0;1;1;0
3216;-0.85267;1;0;0;0.0065332;0;1;0;-0.042152;1;0;1;0
3217;0.4781942;1;0;0;0.0065332;0;1;0;0.9496652;1;0;1;0
3218;-0.623051;1;0;0;0.0065332;0;1;0;-0.290107;0;1;1;0
3219;-0.338842;1;0;0;0.0065332;0;1;0;0.0404992;1;0;1;0
3220;0.2613242;1;0;0;0.0065332;0;1;0;-0.786016;1;0;1;0
3221;-0.939378;1;0;0;0.0065332;0;1;0;0.1231502;1;0;1;0
3222;-1.335315;1;0;0;0.0065332;0;1;0;-1.943136;0;1;1;0
3223;-0.492781;1;0;0;0.0065332;0;1;0;0.2058022;0;1;1;0
3224;0.4026692;1;0;0;0.0065332;0;1;0;0.9496652;1;0;1;0
3225;-0.555112;1;0;0;0.0065332;0;1;0;-0.042152;0;1;1;0
3226;-0.85267;1;0;0;0.0065332;0;1;0;-1.447227;1;0;1;0
3227;0.2613242;1;0;0;0.0065332;0;1;0;-0.124804;1;0;1;0
3228;-2.108644;1;0;0;0.0065332;0;1;0;-1.199273;1;0;1;0
3229;0.0735362;1;0;0;0.0065332;0;1;0;1.1976192;1;0;1;0
3230;0.6787592;1;0;0;0.0065332;0;1;0;0.8670142;0;1;1;0
3231;-0.776109;1;0;0;0.0065332;0;1;0;-0.538061;0;1;1;0
3232;-0.129085;1;0;0;0.0065332;0;1;0;-0.45541;1;0;1;0
3233;0.6107292;1;0;0;0.0065332;0;1;0;1.1976192;1;0;1;0
3234;-1.335315;1;0;0;0.0065332;0;1;0;-1.777833;1;0;1;0
3235;-0.623051;1;0;0;0.0065332;0;1;0;-0.951318;1;0;1;0
3236;0.4781942;1;0;0;0.0065332;0;1;0;1.0323172;1;0;1;0
3237;-0.197611;1;0;0;0.0065332;0;1;0;0.2058022;1;0;1;0
3238;0.1340672;1;0;0;0.0065332;0;1;0;0.2884532;0;1;1;0
3239;-1.219486;1;0;0;0.0065332;0;1;0;-0.372758;1;0;1;0
3240;-0.492781;1;0;0;0.0065332;0;1;0;-0.042152;1;0;1;0
3241;-0.939378;1;0;0;0.0065332;0;1;0;-0.45541;0;1;1;0
3242;-0.623051;1;0;0;0.0065332;0;1;0;-0.042152;0;1;1;0
3243;0.3280722;1;0;0;-0.396984;1;0;0;0.3711052;1;0;1;0
3244;-1.219486;1;0;0;-0.396984;1;0;0;-0.620713;1;0;1;0
3245;-0.419801;1;0;0;-0.396984;1;0;0;0.5364082;0;1;1;0
3246;1.5061852;1;0;0;-0.396984;1;0;0;0.7843622;1;0;1;0
3247;0.0043222;1;0;0;-0.396984;1;0;0;1.0323172;1;0;1;0
3248;-1.438662;1;0;0;-0.396984;1;0;0;-2.686999;0;1;1;0
3249;-0.699505;1;0;0;-0.396984;1;0;0;-1.61253;0;1;1;0
3250;-0.265159;1;0;0;-0.396984;1;0;0;-1.199273;0;1;1;0
3251;-0.492781;1;0;0;-0.396984;1;0;0;0.1231502;0;1;1;0
3252;-0.939378;1;0;0;-0.396984;1;0;0;-2.273742;1;0;1;0
3253;-1.029067;1;0;0;-0.396984;1;0;0;-2.521696;0;1;1;0
3254;-1.438662;1;0;0;-0.396984;1;0;0;1.1976192;0;1;1;0
3255;-0.129085;1;0;0;-0.396984;1;0;0;0.5364082;0;1;1;0
3256;-1.962075;1;0;0;-0.396984;1;0;0;-1.695182;0;1;1;0
3257;-0.939378;1;0;0;-0.396984;1;0;0;-0.45541;1;0;1;0
3258;-0.338842;1;0;0;-0.396984;1;0;0;0.4537562;1;0;1;0
3259;0.4026692;1;0;0;-0.396984;1;0;0;-0.45541;1;0;1;0
3260;0.8965662;1;0;0;-0.396984;1;0;0;-0.042152;1;0;1;0
3261;-0.265159;1;0;0;-0.396984;1;0;0;-0.868667;1;0;1;0
3262;-0.776109;1;0;0;-0.396984;1;0;0;-0.538061;0;1;1;0
3263;-0.129085;1;0;0;-0.396984;1;0;0;-0.042152;0;1;1;0
3264;0.0735362;1;0;0;-0.396984;1;0;0;-2.273742;0;1;1;0
3265;-0.776109;1;0;0;-0.396984;1;0;0;-1.03397;0;1;1;0
3266;-0.699505;1;0;0;-0.396984;1;0;0;-0.868667;1;0;1;0
3267;-0.85267;1;0;0;-0.396984;1;0;0;-0.703364;0;1;1;0
3268;0.5443412;1;0;0;-0.396984;1;0;0;-1.364576;1;0;1;0
3269;1.1094382;1;0;0;-0.396984;1;0;0;0.2884532;1;0;1;0
3270;0.6107292;1;0;0;-0.396984;1;0;0;-0.703364;0;1;1;0
3271;-0.129085;1;0;0;-0.396984;1;0;0;0.6190592;0;1;1;0
3272;-0.85267;1;0;0;-0.396984;1;0;0;0.1231502;0;1;1;0
3273;-1.723882;1;0;0;-0.396984;1;0;0;-2.356393;0;1;1;0
3274;-1.118624;1;0;0;-0.396984;1;0;0;-2.439045;0;1;1;0
3275;0.0043222;1;0;0;-0.396984;1;0;0;-0.951318;1;0;1;0
3276;-0.419801;1;0;0;-0.396984;1;0;0;-0.538061;1;0;1;0
3277;-0.699505;1;0;0;-0.396984;1;0;0;-0.538061;1;0;1;0
3278;-1.335315;1;0;0;-0.396984;1;0;0;-0.372758;1;0;1;0
3279;-0.699505;1;0;0;-0.396984;1;0;0;1.8588312;0;1;1;0
3280;0.4781942;1;0;0;-0.396984;1;0;0;-0.124804;1;0;1;0
3281;-0.492781;1;0;0;-0.396984;1;0;0;-2.025787;1;0;1;0
3282;0.4026692;1;0;0;-0.396984;1;0;0;-0.538061;0;1;1;0
3283;-1.438662;1;0;0;-0.396984;1;0;0;-0.868667;0;1;1;0
3284;0.9675862;1;0;0;-0.396984;1;0;0;1.4455742;1;0;1;0
3285;0.2613242;1;0;0;-0.396984;1;0;0;0.7017112;1;0;1;0
3286;-0.623051;1;0;0;-0.396984;1;0;0;-0.290107;1;0;1;0
3287;-0.265159;1;0;0;-0.396984;1;0;0;0.2058022;0;1;1;0
3288;0.1340672;1;0;0;-0.396984;1;0;0;0.1231502;1;0;1;0
3289;0.2613242;1;0;0;-0.396984;1;0;0;-0.372758;1;0;1;0
3290;0.2613242;1;0;0;-0.396984;1;0;0;1.7761802;1;0;1;0
3291;0.3280722;1;0;0;-0.396984;1;0;0;0.8670142;0;1;1;0
3292;-0.776109;1;0;0;-0.396984;1;0;0;-1.281924;1;0;1;0
3293;-0.776109;1;0;0;-0.396984;1;0;0;-1.116621;0;1;1;0
3294;-0.419801;1;0;0;-0.396984;1;0;0;-0.372758;1;0;1;0
3295;-0.062088;1;0;0;-0.396984;1;0;0;-1.777833;1;0;1;0
3296;0.8219882;1;0;0;-0.396984;1;0;0;0.8670142;0;1;1;0
3297;-0.129085;1;0;0;-0.396984;1;0;0;-0.45541;1;0;1;0
3298;1.1094382;1;0;0;-0.396984;1;0;0;1.1149682;1;0;1;0
3299;-0.265159;1;0;0;-0.396984;1;0;0;-0.620713;1;0;1;0
3300;0.4026692;1;0;0;-0.396984;1;0;0;0.9496652;1;0;1;0
3301;0.9675862;0;1;0;0.1963172;0;1;0;1.6108772;0;1;0;1
3302;0.4026692;0;1;0;0.1963172;0;1;0;-1.860484;0;1;0;1
3303;-0.555112;0;1;0;0.1963172;0;1;0;0.3711052;0;1;0;1
3304;1.0396082;0;1;0;0.1963172;0;1;0;0.0404992;0;1;0;1
3305;2.2031212;0;1;0;0.1963172;0;1;0;1.5282252;0;1;0;1
3306;0.9675862;0;1;0;0.1963172;0;1;0;0.9496652;0;1;0;1
3307;-1.62373;0;1;0;0.1963172;0;1;0;-0.042152;0;1;0;1
3308;0.0043222;0;1;0;0.1963172;0;1;0;-0.124804;0;1;0;1
3309;-0.699505;0;1;0;0.1963172;0;1;0;-0.620713;0;1;0;1
3310;-0.555112;0;1;0;0.1963172;0;1;0;-1.529879;0;1;0;1
3311;-0.555112;0;1;0;0.1963172;0;1;0;0.0404992;0;1;0;1
3312;0.4026692;0;1;0;0.1963172;0;1;0;-0.45541;0;1;0;1
3313;1.1094382;0;1;0;0.1963172;0;1;0;0.2058022;0;1;0;1
3314;-0.197611;0;1;0;0.1963172;0;1;0;0.3711052;0;1;0;1
3315;1.5792202;0;1;0;0.1963172;0;1;0;0.9496652;0;1;0;1
3316;2.0397092;0;1;0;0.1963172;0;1;0;1.8588312;0;1;0;1
3317;1.9003352;0;1;0;0.1963172;0;1;0;1.9414832;0;1;0;1
3318;-0.419801;0;1;0;0.1963172;0;1;0;-1.364576;0;1;0;1
3319;0.9675862;0;1;0;0.1963172;0;1;0;0.2884532;0;1;0;1
3320;0.7472282;0;1;0;0.1963172;0;1;0;-0.042152;0;1;0;1
3321;-0.197611;0;1;0;0.1963172;0;1;0;-0.372758;0;1;0;1
3322;-0.85267;0;1;0;0.1963172;0;1;0;-0.124804;0;1;0;1
3323;1.9003352;0;1;0;0.1963172;0;1;0;1.2802712;0;1;0;1
3324;0.1340672;0;1;0;0.1963172;0;1;0;0.3711052;0;1;0;1
3325;-1.62373;0;1;0;0.1963172;0;1;0;-1.116621;0;1;0;1
3326;-2.108644;0;1;0;0.1963172;0;1;0;0.5364082;0;1;0;1
3327;-1.029067;0;1;0;0.1963172;0;1;0;-1.529879;0;1;0;1
3328;1.0396082;0;1;0;0.1963172;0;1;0;-0.45541;0;1;0;1
3329;1.9771072;0;1;0;0.1963172;0;1;0;0.7017112;0;1;0;1
3330;1.1758492;0;1;0;0.1963172;0;1;0;-1.116621;0;1;0;1
3331;-0.776109;0;1;0;0.1963172;0;1;0;-0.538061;0;1;0;1
3332;-0.129085;0;1;0;0.1963172;0;1;0;1.6935282;0;1;0;1
3333;1.1094382;0;1;0;0.1963172;0;1;0;0.3711052;0;1;0;1
3334;1.1758492;0;1;0;0.1963172;0;1;0;0.9496652;0;1;0;1
3335;1.6618062;0;1;0;0.1963172;0;1;0;0.6190592;0;1;0;1
3336;1.9003352;0;1;0;0.1963172;0;1;0;1.4455742;0;1;0;1
3337;-0.85267;0;1;0;0.1963172;0;1;0;-0.951318;0;1;0;1
3338;-0.197611;0;1;0;0.1963172;0;1;0;-0.703364;0;1;0;1
3339;0.6107292;0;1;0;0.1963172;0;1;0;-0.207455;0;1;0;1
